date,lithology_alpha,lithology_bravo,lithology_charlie,lithology_delta,lithology_echo,lithology_foxtrot,lithology_golf,quality_massive,quality_jointed,quality_brecciated,feed_tonnes
2035-02-05,7808.863,9027.872,6150.927,11236.584,5483.653,4068.295,3532.824,5556.899,13751.987,28000.132,47309.018
2035-02-06,15690.845,11864.159,5277.252,9156.899,1994.331,4542.921,4485.196,16023.653,21070.044,15917.907,53011.604
2035-02-07,8237.698,11887.636,2919.838,6062.21,7948.35,3273.075,1874.732,12267.67,23359.263,6576.605,42203.538
2035-02-08,10132.238,4872.947,1640.088,6519.127,1746.583,11037.889,2378.364,18056.86,10734.05,9536.327,38327.237
2035-02-09,8018.891,13950.813,4475.896,6141.462,5749.728,1806.291,4161.055,18702.531,13943.207,11658.398,44304.136
2035-02-10,6424.649,6108.673,5568.214,5461.29,2515.191,3146.53,11211.716,8538.844,17442.204,14455.214,40436.262
2035-02-11,3586.756,11347.286,10376.117,5758.853,5414.935,4149.728,4071.849,12225.084,21005.033,11475.407,44705.524
2035-02-12,11455.597,17594.665,5346.945,4490.071,2747.187,689.829,6719.559,10289.047,32194.46,6560.347,49043.854
2035-02-13,12052.155,5398.305,2640.28,14588.343,4437.781,9045.681,3320.994,20851.784,11616.723,19015.033,51483.539
2035-02-14,15209.332,5317.573,3617.423,1719.922,4938.014,11434.498,906.153,21214.581,18764.123,3164.21,43142.914
2035-02-15,14143.956,6934.91,4522.626,3517.043,3547.978,2400.984,2037.07,12143.646,5539.05,19421.871,37104.567
2035-02-16,6509.566,10413.561,11429.047,2566.588,25.838,1030.239,6776.712,6981.294,12479.454,19290.804,38751.552
2035-02-17,9323.078,11684.445,6381.118,3375.181,565.366,4213.603,6842.405,6435.25,33016.385,2933.56,42385.195
2035-02-18,2942.527,4865.375,6230.741,6798.243,8211.584,8168.917,12459.474,25574.572,20966.212,3136.078,49676.862
2035-02-19,3361.518,16959.297,6873.466,4940.069,3964.915,2899.516,9612.862,11725.858,17826.34,19059.444,48611.643
2035-02-20,6100.464,14537.301,1896.128,11999.461,2503.388,3109.859,114.896,15915.595,14783.689,9562.211,40261.495
2035-02-21,5762.358,17544.023,1321.013,12051.743,830.506,644.384,9136.794,18840.183,13436.876,15013.761,47290.82
2035-02-22,1735.344,5617.01,8894.292,4692.14,2625.972,7378.574,3726.564,7805.421,13353.155,13511.318,34669.895
2035-02-23,5501.394,14366.715,6231.451,6633.843,5375.439,4867.103,2225.241,14422.067,25348.891,5430.228,45201.186
2035-02-24,7518.145,9215.441,4178.318,6035.907,1040.112,5655.43,1479.977,4133.78,22442.162,8547.388,35123.33
2035-02-25,2675.489,19519.444,6264.0,6981.729,782.132,7252.476,3737.421,16021.953,23103.861,8086.878,47212.692
2035-02-26,4539.793,9457.89,9173.074,18775.235,850.726,3868.478,4678.794,12016.262,30389.44,8938.288,51343.99
2035-02-27,2309.027,5696.045,16091.515,12014.329,2100.665,6238.483,564.124,24260.617,17277.837,3475.735,45014.188
2035-02-28,10408.753,5239.037,2900.143,4420.969,8394.225,2472.723,3911.555,12263.829,20515.335,4968.241,37747.405
2035-03-01,7043.331,11578.373,2331.197,4697.581,1689.734,8266.586,3858.061,8476.123,14659.374,16329.367,39464.864
2035-03-02,9203.114,13955.979,191.979,6678.233,3078.109,5203.666,1273.064,8609.538,22644.549,8330.058,39584.145
2035-03-03,2818.154,8634.391,6746.052,10195.791,17004.259,3747.037,3083.561,18084.637,22004.615,12139.993,52229.244
2035-03-04,14060.849,6715.373,13177.401,11043.587,1627.318,3160.261,743.739,14217.152,24720.147,11591.229,50528.529
2035-03-05,1704.185,12511.077,4799.561,10463.376,377.46,6157.423,5625.567,14143.312,23909.5,3585.836,41638.648
2035-03-06,6418.807,5628.17,1399.263,10312.425,168.217,17976.32,4612.862,11223.476,19703.027,15589.56,46516.063
2035-03-07,6986.146,14793.55,5516.933,6910.227,637.549,573.06,16537.674,13859.445,25160.285,12935.409,51955.139
2035-03-08,11332.947,5954.568,1258.644,5054.087,36.164,4095.982,6522.647,9315.511,9176.491,15763.038,34255.04
2035-03-09,3665.907,12114.835,5207.532,10652.036,332.043,4324.038,2667.083,10516.344,9048.891,19398.239,38963.474
2035-03-10,9390.294,7573.178,5778.418,2369.757,3555.913,12056.0,4004.583,27552.264,10084.93,7090.949,44728.143
2035-03-11,12462.049,17792.924,1508.919,3638.476,165.366,5027.996,3688.523,3791.057,31503.76,8989.436,44284.253
2035-03-12,9569.529,10976.267,943.882,929.508,4443.427,2377.686,3294.786,13051.494,12946.765,6536.826,32535.086
2035-03-13,1549.524,14637.765,11233.679,5245.808,1953.896,4603.854,4917.35,15768.048,11764.934,16608.894,44141.876
2035-03-14,7383.683,13062.438,1683.509,10022.5,5714.568,667.786,5745.634,11451.039,26488.461,6340.617,44280.118
2035-03-15,4317.683,15798.847,2887.297,10097.779,3199.565,8240.767,1918.918,11080.407,24177.984,11202.466,46460.856
2035-03-16,12766.255,9673.835,1518.651,1658.283,3158.621,1892.363,4022.837,8247.407,20890.301,5553.135,34690.843
2035-03-17,9973.962,5744.145,5593.135,3248.22,2067.087,12282.404,4953.196,11788.968,26286.943,5786.236,43862.148
2035-03-18,1823.412,12047.507,17988.839,3151.217,2529.494,3443.775,4764.584,10918.913,18658.89,16171.024,45748.828
2035-03-19,7025.529,15258.252,4083.153,5433.831,4722.688,1851.914,3615.967,7338.32,8590.329,26062.685,41991.334
2035-03-20,8058.146,3934.856,9021.443,9677.053,617.273,4675.931,4639.812,10414.746,11397.691,18812.077,40624.513
2035-03-21,9538.867,9988.098,6102.567,6884.639,4687.946,3332.019,3910.233,12275.837,19359.347,12809.184,44444.369
2035-03-22,9002.746,11693.143,3857.721,9716.892,3433.564,2435.201,4920.268,2162.228,35303.535,7593.773,45059.536
2035-03-23,21650.523,2104.837,6688.084,5509.211,911.892,8883.499,2920.711,15674.676,25327.034,7667.046,48668.756
2035-03-24,8798.752,7719.096,5686.563,4477.248,2453.75,7882.939,7376.399,22050.715,18356.182,3987.85,44394.748
2035-03-25,2262.043,6559.048,904.699,5761.914,4191.009,11223.441,2973.992,8503.336,17852.391,7520.419,33876.145
2035-03-26,2722.202,21448.321,3492.391,10426.976,2845.719,2571.907,3167.041,15058.404,22288.935,9327.218,46674.557
2035-03-27,6351.433,11619.145,416.89,2484.216,4924.33,7720.765,2737.825,11582.507,14792.398,9879.7,36254.604
2035-03-28,10763.972,10036.313,3585.722,8494.337,1609.057,1880.534,4545.395,11221.903,22227.698,7465.73,40915.331
2035-03-29,12617.198,13208.006,4977.701,3130.911,2176.23,7908.135,804.919,15024.307,23424.98,6373.813,44823.1
2035-03-30,13704.833,19997.173,803.28,7853.547,2352.273,7.19,4839.429,15122.025,26216.16,8219.541,49557.726
2035-03-31,7017.235,10055.727,485.25,11685.863,7942.503,5801.67,1204.087,3605.109,29051.77,11535.455,44192.334
2035-04-01,3144.936,7000.313,6957.706,2001.413,2461.819,5872.075,4216.755,17251.318,13872.045,531.654,31655.016
2035-04-02,4462.026,10223.579,13855.001,11352.116,364.939,2880.001,7354.693,12321.876,19102.573,19067.906,50492.355
2035-04-03,4634.818,1884.212,13138.533,6963.319,8485.109,201.074,5619.572,9942.414,13479.612,17504.611,40926.638
2035-04-04,2506.115,10945.058,8442.546,6973.35,1134.455,860.292,2539.682,4976.082,16228.396,12197.019,33401.496
2035-04-05,11194.462,18678.294,4505.084,5668.875,1712.666,4021.864,3415.31,24670.263,17223.917,7302.375,49196.555
2035-04-06,11127.765,7107.138,1273.414,2345.284,311.333,10290.141,3571.26,16199.814,17546.429,2280.093,36026.336
2035-04-07,2905.113,2493.073,5009.583,3488.956,8954.361,8512.463,8479.119,13024.833,10082.63,16735.205,39842.668
2035-04-08,5208.276,8887.148,2257.595,11335.441,10222.688,2022.003,7356.489,8485.233,23004.45,15799.957,47289.64
2035-04-09,4600.655,5310.045,7678.046,9625.548,2486.352,2097.855,6097.395,10140.669,8446.314,19308.912,37895.896
2035-04-10,10450.301,4014.563,2213.741,3315.545,13866.891,5242.853,7563.021,16841.651,14162.53,15662.733,46666.914
2035-04-11,3292.637,11006.332,1833.069,7413.959,349.81,12322.495,2871.507,7969.124,14650.049,16470.636,39089.808
2035-04-12,4991.344,2849.638,5367.391,3480.293,14027.1,5532.702,1511.823,10879.054,19858.98,7022.258,37760.292
2035-04-13,2440.132,2517.728,3327.556,5475.206,4265.489,6298.91,13477.389,4667.077,20130.657,13004.675,37802.409
2035-04-14,5516.649,5739.005,10376.832,6523.31,4038.831,10620.066,365.921,19758.94,14579.612,8842.06,43180.612
2035-04-15,1548.902,14303.212,1907.428,7093.447,2705.95,711.738,5171.121,14322.96,16983.671,2135.168,33441.798
2035-04-16,7593.142,5545.69,8194.339,2440.678,2314.808,9130.467,6349.069,23289.524,10987.452,7291.216,41568.192
2035-04-17,4658.534,7110.355,5066.323,2948.94,7112.138,2226.809,2871.513,8842.848,7681.903,15469.861,31994.612
2035-04-18,4386.987,1535.19,4086.415,15022.26,11134.899,3224.953,5145.274,7252.472,14042.652,23240.854,44535.978
2035-04-19,3573.012,6601.654,9656.727,6769.589,1442.466,6167.463,3381.442,9923.241,24142.233,3526.878,37592.353
2035-04-20,1796.568,5559.461,6018.296,10032.697,3132.134,3391.758,1394.219,7438.593,16769.305,7117.235,31325.132
2035-04-21,3080.035,8108.493,13928.008,3764.766,3125.258,5412.684,3052.679,23992.237,9119.849,7359.837,40471.923
2035-04-22,6710.539,5797.967,4720.738,7066.073,4381.649,10505.27,4081.716,9395.161,16848.078,17020.713,43263.951
2035-04-23,9926.45,6053.999,911.753,14531.123,3212.146,5623.394,3444.594,10958.108,27072.384,5672.967,43703.458
2035-04-24,3123.898,11014.298,7675.449,8026.913,2745.46,13359.695,1208.075,12115.136,24884.224,10154.429,47153.789
2035-04-25,5997.159,10103.734,3777.701,8401.05,8686.381,4451.212,1620.232,12618.983,15528.036,14890.451,43037.47
2035-04-26,5798.782,7878.557,1447.343,3873.293,8002.727,5683.863,6618.44,6504.949,7309.372,25488.684,39303.005
2035-04-27,10869.25,4112.944,5178.932,6579.309,9076.984,1309.859,696.233,19250.276,16112.993,2460.243,37823.512
2035-04-28,3517.841,11613.714,5497.796,6291.691,2858.118,4704.974,1685.2,15737.475,12324.567,8107.292,36169.335
2035-04-29,2020.432,5659.824,3262.089,8678.554,922.525,8773.964,2451.462,17570.956,10682.294,3515.6,31768.85
2035-04-30,7192.613,16352.594,2791.207,2448.13,964.211,9690.02,1007.872,3608.928,21206.176,15631.542,40446.646
2035-05-01,4617.718,5905.556,9910.418,6949.252,2627.145,2262.866,5890.57,6930.362,15894.868,15338.296,38163.525
2035-05-02,5236.591,11722.974,5482.779,7126.041,7187.704,8226.151,1598.456,19212.578,13409.871,13958.246,46580.695
2035-05-03,2337.084,6473.064,671.71,6050.803,9428.145,1414.256,8025.2,3663.303,23976.975,6759.984,34400.262
2035-05-04,9817.998,2439.467,7890.938,3696.3,8451.126,1068.736,5912.176,11796.785,8481.143,18998.812,39276.74
2035-05-05,12917.176,6077.538,6242.913,3853.731,2155.049,3800.337,6416.637,21185.133,14475.728,5802.519,41463.381
2035-05-06,11838.151,10900.501,2965.373,5478.987,866.011,2994.828,5467.506,11882.119,22299.411,6329.828,40511.358
2035-05-07,3443.865,12663.981,2166.209,4768.997,5562.168,3917.656,4766.19,12975.319,20480.401,3833.346,37289.066
2035-05-08,3111.267,9893.293,2199.245,5858.317,3164.764,1067.554,6776.497,6957.227,21401.69,3712.02,32070.937
2035-05-09,6681.446,14533.428,1524.262,1142.273,98.018,3585.156,3081.789,6452.565,15174.501,9019.305,30646.371
2035-05-10,9002.331,6714.109,3618.1,19139.883,5994.841,2528.894,1366.977,21610.674,25295.449,1459.013,48365.135
2035-05-11,2162.329,4778.226,1742.961,11232.621,12796.806,6541.496,2136.727,6668.439,18953.427,15769.301,41391.167
2035-05-12,9098.866,9437.51,11663.261,4681.298,1495.674,7320.533,2019.747,11570.548,25765.546,8380.796,45716.89
2035-05-13,2564.515,22761.57,404.995,6223.028,890.298,1408.79,7401.317,11206.408,15668.207,14779.899,41654.514
2035-05-14,10004.816,6969.14,4539.774,4509.048,1110.145,15313.211,7277.434,13481.946,31970.16,4271.462,49723.568
2035-05-15,11429.195,2261.217,5961.165,2824.247,9358.4,2735.55,486.082,8898.792,15306.04,10851.023,35055.855
2035-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-05-17,2359.345,8357.338,7758.145,6102.871,196.608,13845.553,5137.116,15220.728,19780.198,8756.049,43756.974
2035-05-18,3264.702,989.42,8215.527,3430.662,2216.068,9244.665,3996.189,8275.111,16424.778,6657.344,31357.234
2035-05-19,4880.588,18851.065,2797.206,5262.729,1976.352,2917.839,1306.618,12539.225,19108.247,6344.925,37992.397
2035-05-20,15394.266,4855.502,3512.604,7463.48,3141.643,7476.815,7464.424,13557.323,32004.181,3747.229,49308.733
2035-05-21,6071.958,9899.719,4951.51,9070.345,4755.352,3987.344,2708.896,21008.876,12219.35,8216.898,41445.124
2035-05-22,12001.188,12578.545,2212.579,7130.179,1367.291,11449.796,1037.429,6963.153,31430.913,9382.941,47777.007
2035-05-23,2911.24,4851.415,1018.477,3952.226,2797.233,6392.337,10890.419,8519.119,11083.348,13210.88,32813.347
2035-05-24,10459.804,5807.682,13412.607,4994.927,2086.933,1932.841,1816.209,1339.746,29059.154,10112.103,40511.002
2035-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-05-26,12739.644,5204.637,2011.216,8970.28,10708.319,4585.784,3311.503,16785.742,20989.269,9756.373,47531.383
2035-05-27,5747.126,4012.16,1478.686,6018.39,2264.452,8855.429,1011.367,17281.466,10230.2,1875.945,29387.611
2035-05-28,3400.986,6487.38,703.909,8224.331,5385.712,6525.297,1641.949,7033.68,14859.563,10476.321,32369.563
2035-05-29,15237.483,5173.222,338.526,6939.464,1797.101,2921.959,1142.258,9007.334,7215.285,17327.394,33550.013
2035-05-30,9461.067,14069.717,9270.002,3370.55,1237.246,5189.519,6008.058,22234.457,20031.028,6340.675,48606.159
2035-05-31,3853.828,11071.617,2548.488,1838.814,9301.97,6011.775,13242.237,22822.108,21991.8,3054.822,47868.73
2035-06-01,9380.765,13549.702,879.255,3415.853,3287.078,1179.315,1389.233,5481.103,11767.014,15833.083,33081.2
2035-06-02,6005.81,4124.363,5240.445,8141.931,2417.529,3677.725,7012.428,6450.095,9992.272,20177.865,36620.232
2035-06-03,4710.915,6127.738,2201.64,9566.288,302.68,6327.598,6997.039,17383.172,2934.648,15916.076,36233.896
2035-06-04,10038.671,8513.598,10156.162,7022.791,912.595,3068.725,9161.228,19233.53,8167.668,21472.573,48873.771
2035-06-05,13009.025,4432.026,1622.939,4150.74,2705.431,8233.834,821.925,9830.57,23317.351,1827.999,34975.921
2035-06-06,13621.148,6009.246,418.529,12360.708,5499.289,1257.881,3326.513,15463.43,17278.444,9751.441,42493.314
2035-06-07,4441.695,5661.543,4937.156,8348.949,3053.471,6038.849,2604.543,8019.231,25091.818,1975.156,35086.205
2035-06-08,1907.81,18135.346,4097.321,1213.158,5532.3,4516.269,3366.0,15331.742,12261.547,11174.914,38768.203
2035-06-09,9892.367,5208.235,7596.765,4109.045,2518.296,6025.274,11365.081,19377.721,14448.882,12888.461,46715.063
2035-06-10,2137.453,5216.9,3559.577,13474.589,2076.784,4504.775,1556.206,10205.794,15721.37,6599.119,32526.283
2035-06-11,14937.693,7404.279,813.532,10266.92,1797.944,2568.597,11089.62,23868.008,15923.601,9086.977,48878.586
2035-06-12,264.636,16840.251,4602.909,7857.015,1481.797,5462.26,3616.407,12966.04,26376.165,783.07,40125.274
2035-06-13,10923.721,2419.835,7582.321,5845.847,97.118,16480.97,828.795,12270.882,13850.493,18057.232,44178.606
2035-06-14,2152.173,10364.364,5213.954,3713.906,10119.033,4877.47,2786.225,4502.543,10541.968,24182.615,39227.125
2035-06-15,4362.826,7519.435,8184.192,2519.893,10559.925,1973.691,1952.911,12319.71,18358.707,6394.456,37072.873
2035-06-16,9324.439,3170.81,5011.178,3534.647,2225.452,5029.637,8041.888,8180.08,9568.814,18589.156,36338.05
2035-06-17,5377.942,7180.032,5190.85,4906.031,851.55,8296.742,5071.831,16638.473,14475.724,5760.782,36874.978
2035-06-18,5604.402,12483.053,1250.97,10666.827,10006.581,7561.245,1255.671,18888.011,8612.476,21328.262,48828.749
2035-06-19,4470.596,2679.898,3984.99,15248.238,5535.234,1374.993,10109.247,22578.976,7603.854,13220.366,43403.196
2035-06-20,2620.268,7141.723,11006.804,11190.788,2130.046,7029.721,7285.784,16689.379,23853.179,7862.575,48405.133
2035-06-21,7424.093,6758.098,16248.373,8566.737,1303.56,521.697,5742.351,20298.992,21744.234,4521.682,46564.907
2035-06-22,2249.694,12846.418,2265.264,3689.42,13473.042,1245.327,2671.901,19675.808,11730.116,7035.142,38441.066
2035-06-23,6280.993,12161.006,6962.806,14229.355,140.262,2741.695,1202.244,5305.716,26770.202,11642.443,43718.36
2035-06-24,16765.148,5530.072,5533.928,11195.886,2453.389,2018.959,2410.467,7619.249,23606.159,14682.442,45907.85
2035-06-25,7012.579,3127.218,14349.907,4717.119,3210.953,1047.105,2122.589,6551.618,11902.052,17133.801,35587.47
2035-06-26,8859.181,12052.389,7231.656,2984.619,2465.126,5842.349,417.784,11765.813,18795.359,9291.932,39853.104
2035-06-27,7299.768,8708.96,4064.014,8539.222,7742.642,1341.197,2654.8,11041.221,23098.155,6211.227,40350.603
2035-06-28,7376.133,5124.875,5617.314,14340.363,3889.129,9616.209,1518.897,15178.452,9796.947,22507.519,47482.918
2035-06-29,9331.723,9447.565,3713.545,10790.041,3199.427,2118.215,6365.364,23071.864,12139.321,9754.696,44965.881
2035-06-30,7990.412,7519.897,1838.541,605.891,2478.38,3373.471,12565.823,8370.982,23679.315,4322.119,36372.416
2035-07-01,5500.622,5090.093,13242.297,11552.128,1626.8,9595.749,1768.554,13042.014,18603.153,16731.075,48376.243
2035-07-02,7225.576,7372.692,2125.299,5751.492,9726.011,9822.261,8093.736,9013.558,28639.95,12463.56,50117.068
2035-07-03,6865.701,2990.183,1298.914,4656.739,5479.72,2621.646,17597.396,21678.744,9727.895,10103.66,41510.299
2035-07-04,13553.614,6543.772,8022.179,3020.462,5108.565,4066.261,3779.177,2498.427,16544.407,25051.197,44094.03
2035-07-05,7314.945,3345.939,7579.041,6614.366,8993.807,5671.249,11292.208,17129.908,31582.348,2099.298,50811.554
2035-07-06,20177.939,11429.44,2354.479,9523.927,1768.158,6021.393,926.091,14406.368,30084.973,7710.085,52201.427
2035-07-07,5032.453,11875.416,3891.299,10693.225,2954.18,9803.878,1270.943,14652.082,14263.758,16605.554,45521.394
2035-07-08,8157.979,17650.13,2986.619,11937.812,570.684,2223.389,9349.194,9125.277,25052.856,18697.674,52875.807
2035-07-09,6384.553,21682.838,1594.577,7072.147,3575.06,1405.616,7154.257,16961.0,20903.923,11004.124,48869.047
2035-07-10,12363.705,4423.935,7127.751,6834.562,2764.488,47.209,4884.184,15778.728,8713.027,13954.078,38445.834
2035-07-11,7845.063,11740.059,131.008,7672.766,385.463,11590.235,966.881,18002.511,15019.225,7309.737,40331.474
2035-07-12,17385.716,8219.642,3840.306,3945.842,2245.431,5412.929,826.528,15880.603,23867.402,2128.389,41876.394
2035-07-13,4365.594,7100.539,6726.193,12851.908,6643.808,3356.837,6454.947,29366.531,14736.823,3396.472,47499.826
2035-07-14,11997.58,9585.217,5218.205,4935.085,6146.478,3069.245,6421.049,14473.805,18935.253,13963.801,47372.858
2035-07-15,4820.058,11075.967,2876.788,10394.673,5413.131,3499.106,12635.673,7558.169,38672.682,4484.545,50715.396
2035-07-16,3325.093,13776.32,7838.412,5638.372,2548.317,5538.438,10463.638,13475.471,16891.745,18761.373,49128.59
2035-07-17,10353.528,3486.964,14850.211,4864.128,449.632,10364.641,4247.078,7329.946,28340.482,12945.754,48616.182
2035-07-18,1433.974,11345.312,7683.477,11012.956,4404.72,4509.175,3715.101,7629.529,19786.403,16688.781,44104.714
2035-07-19,1970.418,11877.674,4121.161,13783.523,4304.176,9359.124,5463.604,19065.879,23693.63,8120.17,50879.68
2035-07-20,6305.683,16422.675,5108.341,4977.575,3738.851,7273.243,6028.907,6639.311,18749.322,24466.644,49855.276
2035-07-21,685.517,9438.369,9716.118,1949.697,5009.024,3824.005,4317.122,3388.844,13082.089,18468.919,34939.852
2035-07-22,10515.085,12771.173,4144.356,18851.412,7564.186,1755.842,117.545,8200.391,40120.536,7398.671,55719.599
2035-07-23,7250.646,13194.459,11269.937,5264.591,412.524,6021.794,917.982,23483.202,9240.087,11608.645,44331.934
2035-07-24,2382.4,11749.198,483.705,15031.283,802.441,6589.309,14457.391,11968.234,21289.128,18238.364,51495.726
2035-07-25,1285.897,11468.363,2717.727,10298.372,16109.552,2912.165,5765.847,10286.839,35490.691,4780.393,50557.923
2035-07-26,3707.555,10268.22,11485.513,3478.276,5056.073,8249.098,6331.786,31491.905,14647.177,2437.441,48576.522
2035-07-27,3011.274,14198.058,868.134,6094.101,12992.901,4176.812,1238.179,30948.556,7204.549,4426.355,42579.46
2035-07-28,6283.189,16336.204,1414.839,8408.653,5064.603,2428.456,10874.299,12210.974,29145.828,9453.442,50810.245
2035-07-29,8959.832,17023.153,577.396,5767.106,3773.529,9104.143,2737.501,969.479,18331.417,28641.765,47942.661
2035-07-30,8105.42,12658.54,4766.277,9598.25,4079.172,4335.876,590.335,12244.161,20454.321,11435.387,44133.869
2035-07-31,1687.455,6466.585,4278.514,11436.667,3086.154,11947.366,8577.556,16511.925,23228.126,7740.245,47480.296
2035-08-01,6526.016,11422.269,7830.391,7722.517,1699.929,4955.805,13365.129,23919.438,24692.928,4909.688,53522.054
2035-08-02,9456.384,13659.943,9923.364,11636.169,765.803,7403.703,3672.018,9591.838,27257.918,19667.629,56517.385
2035-08-03,4762.608,8602.765,1337.896,3581.206,9193.384,6970.133,7375.74,17653.848,20248.304,3921.58,41823.732
2035-08-04,6879.967,8119.694,3516.394,3455.872,2757.616,4331.289,3574.484,11980.188,14903.288,5751.841,32635.317
2035-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-08-06,6101.064,13242.468,1295.856,4297.12,1877.198,5363.262,765.855,3982.522,7575.941,21384.361,32942.824
2035-08-07,1393.494,17352.67,5489.941,8646.87,1570.769,9905.454,933.499,21478.74,9138.236,14675.721,45292.697
2035-08-08,9293.722,14159.614,5556.907,1718.164,5512.009,7549.262,6277.877,9491.475,26229.127,14346.953,50067.555
2035-08-09,10913.322,10324.732,4820.46,20991.3,1694.222,4849.823,1225.683,16726.234,24568.638,13524.671,54819.542
2035-08-10,8002.611,11506.829,1994.31,6761.046,2528.128,17209.124,619.439,17183.349,30796.942,641.196,48621.488
2035-08-11,6017.985,7864.217,13105.81,9295.145,1200.076,9869.975,3339.443,8098.596,32902.747,9691.309,50692.651
2035-08-12,12833.53,9133.854,1727.331,5409.213,5436.221,4100.859,12332.441,27394.756,13893.127,9685.566,50973.45
2035-08-13,7531.334,11307.748,6062.867,6694.17,4458.371,19149.798,3382.371,14574.343,34180.421,9831.894,58586.658
2035-08-14,7657.133,13325.96,9836.94,4943.754,4640.79,5413.759,7405.42,18300.866,17474.893,17447.997,53223.757
2035-08-15,8193.468,5734.127,838.154,7081.559,2543.565,7550.18,8820.012,9535.407,17515.707,13709.951,40761.066
2035-08-16,5169.019,7718.617,5915.653,5364.118,5378.715,8663.445,3432.027,2060.134,27306.755,12274.705,41641.594
2035-08-17,5215.338,4718.984,2292.545,12308.455,1367.808,3647.655,11505.556,12671.358,23190.143,5194.839,41056.34
2035-08-18,1690.888,6851.449,720.044,16257.604,1113.16,9897.622,3413.574,5044.089,13334.007,21566.246,39944.342
2035-08-19,9521.911,17565.307,6575.037,9381.652,3695.538,4203.251,1935.743,22690.267,13539.307,16648.864,52878.438
2035-08-20,12470.123,4708.024,1596.029,7709.196,1862.073,4647.041,5633.359,16729.888,12365.703,9530.254,38625.845
2035-08-21,20201.334,4725.722,6505.858,10758.396,1658.534,6873.156,427.104,22308.031,18472.541,10369.531,51150.103
2035-08-22,9319.378,10722.455,6240.281,6942.797,5349.425,8251.997,731.383,27032.555,11381.504,9143.657,47557.716
2035-08-23,10099.458,6374.527,1431.864,3641.585,14696.878,10253.948,1295.831,3538.871,20649.871,23605.349,47794.091
2035-08-24,9842.067,6493.931,8126.092,10829.912,813.997,3715.268,9326.704,20573.866,24481.682,4092.423,49147.971
2035-08-25,11430.61,16786.081,675.011,1880.141,3638.056,4116.015,4240.796,6642.078,24398.185,11726.446,42766.709
2035-08-26,7766.416,17837.304,3269.584,6596.451,2520.219,5336.686,14138.325,27278.545,17626.997,12559.443,57464.986
2035-08-27,5063.048,11083.036,11089.103,5065.159,5096.246,1271.43,195.111,9990.497,25857.971,3014.666,38863.133
2035-08-28,2860.828,5214.398,2458.327,8567.12,4097.122,6879.768,11735.832,18723.704,15393.364,7696.328,41813.395
2035-08-29,19188.955,5227.753,2140.28,15568.754,2433.389,2489.217,4383.28,17190.938,22338.485,11902.205,51431.628
2035-08-30,5289.9,5386.36,6261.951,6809.507,3944.895,7151.902,9448.481,17523.989,24647.837,2121.17,44292.996
2035-08-31,5307.105,7680.156,3245.709,5700.292,8311.579,6877.597,7965.888,5901.647,32959.802,6226.877,45088.325
2035-09-01,10884.037,11368.133,4826.264,5021.033,5030.146,2022.053,921.524,15921.214,10168.479,13983.497,40073.189
2035-09-02,728.513,9480.134,5467.076,7512.249,4034.641,4056.166,3982.076,14672.556,13130.371,7457.928,35260.856
2035-09-03,8311.315,5971.473,3816.272,11921.688,1435.438,4171.448,2863.714,10987.192,18604.038,8900.118,38491.349
2035-09-04,5360.77,16767.33,10238.963,7576.566,2766.209,5352.365,3805.689,34286.595,8835.551,8745.747,51867.893
2035-09-05,3540.052,3183.676,2488.598,1901.084,1534.647,9922.426,13851.434,14127.552,15681.3,6613.065,36421.917
2035-09-06,14952.012,12338.563,2022.451,4211.589,254.325,2153.03,7353.028,18225.929,16448.646,8610.424,43284.999
2035-09-07,3196.859,12303.69,4126.54,18747.209,2632.186,3765.645,1175.781,5002.534,28294.607,12650.769,45947.91
2035-09-08,9581.681,2807.375,1025.35,8358.008,6009.012,4601.992,5863.227,20976.847,15435.825,1833.971,38246.644
2035-09-09,1876.734,8887.354,1210.501,9606.656,8083.752,11967.818,4094.355,21701.434,16931.454,7094.282,45727.17
2035-09-10,4344.745,17250.506,9337.712,2675.627,5909.863,394.783,7349.38,3215.523,28337.326,15709.768,47262.617
2035-09-11,578.03,15714.793,9506.698,3278.289,2896.898,7461.625,4414.156,18033.644,23158.839,2658.006,43850.489
2035-09-12,5424.723,9947.02,1874.366,15116.373,4213.185,1732.001,2361.736,14636.76,12534.991,13497.655,40669.406
2035-09-13,5301.055,5004.31,5051.823,8114.636,1038.787,4431.729,5036.163,7709.609,18124.597,8144.298,33978.504
2035-09-14,5080.689,9467.58,336.546,7617.471,3702.217,12661.386,9528.553,9435.062,23478.764,15480.616,48394.443
2035-09-15,9281.531,13918.088,3325.243,4659.197,1441.663,3213.871,6837.98,7781.387,30064.53,4831.657,42677.573
2035-09-16,2770.841,13110.323,7308.635,10424.096,2475.777,11142.143,1397.594,10240.304,29467.427,8921.677,48629.408
2035-09-17,1728.769,4486.134,10077.099,7734.26,263.623,4833.801,8457.489,6408.981,24890.889,6281.305,37581.174
2035-09-18,6639.388,2479.692,4182.685,4780.425,3208.247,16492.233,4256.825,17921.329,17068.545,7049.621,42039.496
